50.155.223.68 - - [08/Jan/2014:17:41:03 +0000] "GET /static/css/style.css HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:41:03 +0000] "GET /static/css/bootstrap.min.css HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:41:03 +0000] "GET /static/js/bootstrap.min.js HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:41:03 +0000] "GET /static/img/white_house.png HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:41:03 +0000] "GET /static/js/get_joke.js HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:41:03 +0000] "GET /static/img/flag.jpg HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:41:05 +0000] "GET / HTTP/1.1" 200 1468 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:41:05 +0000] "GET /static/css/bootstrap.min.css HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:41:05 +0000] "GET /static/css/style.css HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:41:05 +0000] "GET /static/js/get_joke.js HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:41:05 +0000] "GET /static/js/bootstrap.min.js HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:41:05 +0000] "GET /static/img/white_house.png HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:41:05 +0000] "GET /static/img/flag.jpg HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:41:07 +0000] "GET / HTTP/1.1" 200 1463 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:41:07 +0000] "GET /static/css/style.css HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:41:07 +0000] "GET /static/css/bootstrap.min.css HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:41:07 +0000] "GET /static/img/white_house.png HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:41:07 +0000] "GET /static/js/get_joke.js HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:41:07 +0000] "GET /static/js/bootstrap.min.js HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:41:07 +0000] "GET /static/img/flag.jpg HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:45:32 +0000] "GET / HTTP/1.1" 200 1486 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:45:35 +0000] "GET / HTTP/1.1" 200 1449 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:45:35 +0000] "GET /static/css/bootstrap.min.css HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:45:35 +0000] "GET /static/css/style.css HTTP/1.1" 200 1205 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:45:35 +0000] "GET /static/js/get_joke.js HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:45:35 +0000] "GET /static/img/white_house.png HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:45:35 +0000] "GET /static/js/bootstrap.min.js HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:45:35 +0000] "GET /static/img/flag.jpg HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:45:39 +0000] "GET / HTTP/1.1" 200 1492 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:45:39 +0000] "GET /static/css/bootstrap.min.css HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:45:39 +0000] "GET /static/img/white_house.png HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:45:39 +0000] "GET /static/css/style.css HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:45:39 +0000] "GET /static/js/bootstrap.min.js HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:45:39 +0000] "GET /static/js/get_joke.js HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:45:39 +0000] "GET /static/img/flag.jpg HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:45:43 +0000] "GET / HTTP/1.1" 200 1468 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:45:43 +0000] "GET /static/css/bootstrap.min.css HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:45:43 +0000] "GET /static/js/get_joke.js HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:45:43 +0000] "GET /static/img/white_house.png HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:45:43 +0000] "GET /static/css/style.css HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:45:43 +0000] "GET /static/js/bootstrap.min.js HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
50.155.223.68 - - [08/Jan/2014:17:45:43 +0000] "GET /static/img/flag.jpg HTTP/1.1" 304 0 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
66.249.66.96 - - [08/Jan/2014:18:32:53 +0000] "GET /robots.txt HTTP/1.1" 404 209 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.96 - - [08/Jan/2014:18:32:53 +0000] "GET / HTTP/1.1" 200 1490 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.96 - - [08/Jan/2014:18:39:15 +0000] "GET /static/css/style.css HTTP/1.1" 200 1205 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.96 - - [09/Jan/2014:01:46:47 +0000] "GET /static/css/bootstrap.min.css HTTP/1.1" 200 108379 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
75.71.146.211 - - [09/Jan/2014:03:54:15 +0000] "GET / HTTP/1.1" 200 1516 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
75.71.146.211 - - [09/Jan/2014:03:54:15 +0000] "GET /static/css/style.css HTTP/1.1" 200 1205 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
75.71.146.211 - - [09/Jan/2014:03:54:15 +0000] "GET /static/js/bootstrap.min.js HTTP/1.1" 200 28631 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
75.71.146.211 - - [09/Jan/2014:03:54:15 +0000] "GET /static/js/get_joke.js HTTP/1.1" 200 133 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
75.71.146.211 - - [09/Jan/2014:03:54:16 +0000] "GET /static/css/bootstrap.min.css HTTP/1.1" 200 108379 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
75.71.146.211 - - [09/Jan/2014:03:54:16 +0000] "GET /static/img/flag.jpg HTTP/1.1" 200 81569 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
75.71.146.211 - - [09/Jan/2014:03:54:19 +0000] "GET /static/img/white_house.png HTTP/1.1" 200 2221315 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
75.71.146.211 - - [09/Jan/2014:03:54:20 +0000] "GET /favicon.ico HTTP/1.1" 404 209 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
157.55.33.81 - - [09/Jan/2014:04:34:37 +0000] "GET /robots.txt HTTP/1.1" 404 233 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.33.81 - - [09/Jan/2014:04:35:21 +0000] "GET / HTTP/1.1" 200 1442 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
192.96.204.42 - - [09/Jan/2014:11:41:26 +0000] "HEAD / HTTP/1.1" 200 20 "http://www.domaintuno.com/d/knockknockbarack.com" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.16 Safari/537.36"
66.249.66.96 - - [09/Jan/2014:23:58:45 +0000] "GET /robots.txt HTTP/1.1" 404 209 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.96 - - [09/Jan/2014:23:58:45 +0000] "GET / HTTP/1.1" 200 1531 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.96 - - [10/Jan/2014:00:04:23 +0000] "GET /static/css/style.css HTTP/1.1" 304 0 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
189.124.139.19 - - [10/Jan/2014:05:06:30 +0000] "GET / HTTP/1.1" 200 3156 "http://10.125.128.1/login?dst=http%3A%2F%2Fknockknockbarack.com%2F" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A523 Safari/8536.25"
189.124.139.19 - - [10/Jan/2014:05:06:31 +0000] "GET /static/css/style.css HTTP/1.1" 200 1205 "http://knockknockbarack.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A523 Safari/8536.25"
189.124.139.19 - - [10/Jan/2014:05:06:31 +0000] "GET /static/css/bootstrap.min.css HTTP/1.1" 200 108379 "http://knockknockbarack.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A523 Safari/8536.25"
189.124.139.19 - - [10/Jan/2014:05:06:32 +0000] "GET /static/js/bootstrap.min.js HTTP/1.1" 200 28631 "http://knockknockbarack.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A523 Safari/8536.25"
189.124.139.19 - - [10/Jan/2014:05:06:32 +0000] "GET /static/js/get_joke.js HTTP/1.1" 200 133 "http://knockknockbarack.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A523 Safari/8536.25"
189.124.139.19 - - [10/Jan/2014:05:06:36 +0000] "GET /static/img/white_house.png HTTP/1.1" 200 2221315 "http://knockknockbarack.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A523 Safari/8536.25"
189.124.139.19 - - [10/Jan/2014:05:06:37 +0000] "GET /static/img/flag.jpg HTTP/1.1" 200 81569 "http://knockknockbarack.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A523 Safari/8536.25"
75.71.146.211 - - [10/Jan/2014:06:23:48 +0000] "GET / HTTP/1.1" 200 1490 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
75.71.146.211 - - [10/Jan/2014:06:23:48 +0000] "GET /static/css/style.css HTTP/1.1" 200 1205 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
75.71.146.211 - - [10/Jan/2014:06:23:48 +0000] "GET /static/js/bootstrap.min.js HTTP/1.1" 200 28631 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
75.71.146.211 - - [10/Jan/2014:06:23:48 +0000] "GET /static/js/get_joke.js HTTP/1.1" 200 133 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
75.71.146.211 - - [10/Jan/2014:06:23:50 +0000] "GET /static/css/bootstrap.min.css HTTP/1.1" 200 108379 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
75.71.146.211 - - [10/Jan/2014:06:23:51 +0000] "GET /static/img/flag.jpg HTTP/1.1" 200 81569 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
75.71.146.211 - - [10/Jan/2014:06:24:00 +0000] "GET /static/img/white_house.png HTTP/1.1" 200 2221315 "http://knockknockbarack.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
75.71.146.211 - - [10/Jan/2014:06:24:01 +0000] "GET /favicon.ico HTTP/1.1" 404 209 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
